Annotation Cluster 1	Enrichment Score: 9.445469984057025
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	zinc	4	4.395604395604396	0.9971272403048757	LIMA1, ALB, BHMT, RPS27A	91	1886	17854	0.41611410858494635	1.0	0.9999993446708467	100.0
GOTERM_MF_FAT	GO:0008270~zinc ion binding	4	4.395604395604396	0.9999489145864019	LIMA1, ALB, BHMT, RPS27A	87	2105	13288	0.2902339803969749	1.0	0.999999999999999	100.0

Annotation Cluster 8	Enrichment Score: 2.8980988993929198
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0042470~melanosome	10	10.989010989010989	6.041389411386619E-9	P4HB, HSP90B1, PDIA3, SND1, MYH11, HSPA5, PDIA4, CLTC, PRDX1, HSPA8	87	85	12504	16.908722109533468	1.220359915565794E-6	1.1094187202242978E-7	7.584592554010783E-6
GOTERM_CC_FAT	GO:0048770~pigment granule	10	10.989010989010989	6.041389411386619E-9	P4HB, HSP90B1, PDIA3, SND1, MYH11, HSPA5, PDIA4, CLTC, PRDX1, HSPA8	87	85	12504	16.908722109533468	1.220359915565794E-6	1.1094187202242978E-7	7.584592554010783E-6
GOTERM_CC_FAT	GO:0005788~endoplasmic reticulum lumen	6	6.593406593406594	1.3334202280385014E-4	P4HB, HSP90B1, PDIA3, DNAJB11, HSPA5, PDIA4	87	72	12504	11.977011494252872	0.026577322409598536	0.0011704833430916661	0.16727381180084988
INTERPRO	IPR005792:Protein disulphide isomerase	3	3.296703296703297	1.5132208631335846E-4	P4HB, PDIA3, PDIA4	91	4	17763	146.39835164835165	0.04032704263266218	0.004107811960820773	0.19900523346003673
UP_SEQ_FEATURE	short sequence motif:Prevents secretion from ER	5	5.4945054945054945	3.347445331979593E-4	P4HB, HSP90B1, PDIA3, HSPA5, PDIA4	91	59	16021	14.919910597876699	0.12446121456794512	0.01647721918629963	0.46538390290871146
INTERPRO	IPR005788:Disulphide isomerase	3	3.296703296703297	3.7581248923848116E-4	P4HB, PDIA3, PDIA4	91	6	17763	97.5989010989011	0.0971873388738752	0.009251503581123921	0.49356081540331553
INTERPRO	IPR017936:Thioredoxin-like	4	4.395604395604396	7.957164583564171E-4	P4HB, PDIA3, PDIA4, PRDX1	91	36	17763	21.68864468864469	0.19468440327851688	0.01788161155672141	1.042364558844977
UP_SEQ_FEATURE	domain:Thioredoxin 1	3	3.296703296703297	8.548455365058606E-4	P4HB, PDIA3, PDIA4	91	8	16021	66.0206043956044	0.2878871028661557	0.03338198444167095	1.1844758193129357
UP_SEQ_FEATURE	domain:Thioredoxin 2	3	3.296703296703297	8.548455365058606E-4	P4HB, PDIA3, PDIA4	91	8	16021	66.0206043956044	0.2878871028661557	0.03338198444167095	1.1844758193129357
SP_PIR_KEYWORDS	Redox-active center	4	4.395604395604396	9.927284618171848E-4	P4HB, PDIA3, PDIA4, PRDX1	91	39	17854	20.122851507466894	0.14946958929715504	0.005208809809719495	1.1958993620338587
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	8	8.791208791208792	0.0010447553682515175	P4HB, FMO5, HSP90B1, PDIA3, DNAJB11, RRBP1, HSPA5, PDIA4	87	231	12504	4.977459322286909	0.19034812214473285	0.0060147216764737665	1.3037384844607924
GOTERM_MF_FAT	GO:0003756~protein disulfide isomerase activity	3	3.296703296703297	0.0011303045812332117	P4HB, PDIA3, PDIA4	87	8	13288	57.275862068965516	0.1795605560489011	0.008568090497864667	1.3769152056173684
GOTERM_MF_FAT	GO:0016864~intramolecular oxidoreductase activity, transposing S-S bonds	3	3.296703296703297	0.0011303045812332117	P4HB, PDIA3, PDIA4	87	8	13288	57.275862068965516	0.1795605560489011	0.008568090497864667	1.3769152056173684
INTERPRO	IPR006662:Thioredoxin-like subdomain	3	3.296703296703297	0.001355421112640317	P4HB, PDIA3, PDIA4	91	11	17763	53.235764235764236	0.30852247019858325	0.024294982953701916	1.76953604427329
GOTERM_MF_FAT	GO:0016862~intramolecular oxidoreductase activity, interconverting keto- and enol-groups	3	3.296703296703297	0.0014471407861106306	P4HB, PDIA3, PDIA4	87	9	13288	50.911877394636015	0.22386830138422176	0.010504152755369645	1.7597421915992895
GOTERM_BP_FAT	GO:0045454~cell redox homeostasis	4	4.395604395604396	0.005591675445789908	P4HB, PDIA3, PDIA4, PRDX1	80	62	13588	10.958064516129033	0.9794707709044254	0.20433949254198014	8.098128437491525
INTERPRO	IPR017937:Thioredoxin, conserved site	3	3.296703296703297	0.00706046460087423	P4HB, PDIA3, PDIA4	91	25	17763	23.423736263736263	0.8544532698781618	0.10717806781899009	8.90506893469939
INTERPRO	IPR013766:Thioredoxin domain	3	3.296703296703297	0.00762379011972663	P4HB, PDIA3, PDIA4	91	26	17763	22.52282333051564	0.8752715038826233	0.10920889559528324	9.58301443477132
INTERPRO	IPR012335:Thioredoxin fold	4	4.395604395604396	0.0166774583501449	P4HB, PDIA3, PDIA4, PRDX1	91	106	17763	7.365954799917065	0.9896887658900629	0.20445356784546143	19.858798565574855
GOTERM_MF_FAT	GO:0016860~intramolecular oxidoreductase activity	3	3.296703296703297	0.025032411782541803	P4HB, PDIA3, PDIA4	87	38	13288	12.05807622504537	0.9881619219951951	0.11905074758105472	26.71334544240106
SP_PIR_KEYWORDS	Isomerase	3	3.296703296703297	0.11941361031343499	P4HB, PDIA3, PDIA4	91	118	17854	4.988079716893276	0.999999999004982	0.3566245466017004	78.57047404007227
GOTERM_BP_FAT	GO:0019725~cellular homeostasis	4	4.395604395604396	0.32168929215010184	P4HB, PDIA3, PDIA4, PRDX1	80	343	13588	1.9807580174927113	1.0	0.9696010868744389	99.7107585462824
GOTERM_BP_FAT	GO:0042592~homeostatic process	5	5.4945054945054945	0.44274337707587685	P4HB, PDIA3, PDIA4, PRDX1, MTTP	80	584	13588	1.454195205479452	1.0	0.9924192142607013	99.98502011012516
UP_SEQ_FEATURE	disulfide bond	10	10.989010989010989	0.9324439399161196	IGHG1, EGFR, IGHG, P4HB, HSP90B1, CLTB, PDIA3, ALB, PDIA4, PRDX1	91	2379	16021	0.7400376000628207	1.0	1.0	100.0

Annotation Cluster 9	Enrichment Score: 2.544880319163449
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	stress response	4	4.395604395604396	0.0015081594771182358	HSP90B1, HSPA2, HSPA5, HSPA8	91	45	17854	17.439804639804642	0.21808993917454167	0.007427297160352286	1.8116297325813324
SP_PIR_KEYWORDS	molecular chaperone	3	3.296703296703297	0.0021984040096588334	HSP90B1, HSPA2, HSPA8	91	14	17854	42.04238618524333	0.3014400796888831	0.010495542750917686	2.63067777702789
SP_PIR_KEYWORDS	Chaperone	5	5.4945054945054945	0.0069952665478439065	P4HB, HSP90B1, HSPA2, DNAJB11, HSPA8	91	150	17854	6.53992673992674	0.6815326257759687	0.028913144597204288	8.151777682171147

Annotation Cluster 10	Enrichment Score: 2.535737690963978
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013126:Heat shock protein 70	3	3.296703296703297	0.001355421112640317	HSPA2, HSPA5, HSPA8	91	11	17763	53.235764235764236	0.30852247019858325	0.024294982953701916	1.76953604427329
INTERPRO	IPR001023:Heat shock protein Hsp70	3	3.296703296703297	0.001355421112640317	HSPA2, HSPA5, HSPA8	91	11	17763	53.235764235764236	0.30852247019858325	0.024294982953701916	1.76953604427329
SP_PIR_KEYWORDS	stress response	4	4.395604395604396	0.0015081594771182358	HSP90B1, HSPA2, HSPA5, HSPA8	91	45	17854	17.439804639804642	0.21808993917454167	0.007427297160352286	1.8116297325813324
PIR_SUPERFAMILY	PIRSF002581:chaperone HSP70	3	3.296703296703297	0.0016035367506191534	HSPA2, HSPA5, HSPA8	64	8	8136	47.671875	0.11340037920679835	0.058405808857551644	1.6701648431645233
INTERPRO	IPR018181:Heat shock protein 70, conserved site	3	3.296703296703297	0.0019096007466669312	HSPA2, HSPA5, HSPA8	91	13	17763	45.04564666103128	0.40542473552333214	0.0319719821818194	2.484661900632723
KEGG_PATHWAY	mmu04612:Antigen processing and presentation	4	4.395604395604396	0.07193770869888749	PDIA3, HSPA2, HSPA5, HSPA8	62	91	5738	4.068060971286778	0.9979634197152536	0.40331956921631673	55.04329872283022

Annotation Cluster 11	Enrichment Score: 1.98576079723093
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	cytoplasmic vesicle	8	8.791208791208792	1.7097159323364438E-4	DAB2, PICALM, MYO6, CLTB, AP1B1, PIK3C2A, CLTC, CLINT1	91	232	17854	6.765441455096628	0.02748594613456834	0.0010713776769279981	0.20690444063639069
GOTERM_CC_FAT	GO:0030136~clathrin-coated vesicle	6	6.593406593406594	7.379946090134691E-4	DAB2, PICALM, CLTB, PIK3C2A, CLTC, CLINT1	87	104	12504	8.291777188328913	0.13854283558016078	0.00464946842416003	0.9225668849898394
GOTERM_CC_FAT	GO:0030135~coated vesicle	6	6.593406593406594	0.0016232480466270233	DAB2, PICALM, CLTB, PIK3C2A, CLTC, CLINT1	87	124	12504	6.954393770856507	0.27975404570738727	0.008598673951670688	2.0188858648815367
GOTERM_CC_FAT	GO:0030665~clathrin coated vesicle membrane	3	3.296703296703297	0.025319991424409008	DAB2, CLTB, CLTC	87	36	12504	11.977011494252872	0.9943748279990611	0.11604164524711069	27.52804217182859
GOTERM_CC_FAT	GO:0012506~vesicle membrane	4	4.395604395604396	0.0291525288532515	DAB2, MYO6, CLTB, CLTC	87	97	12504	5.926768574475648	0.9974619349515261	0.12975888321786566	31.025469339949396
GOTERM_CC_FAT	GO:0030662~coated vesicle membrane	3	3.296703296703297	0.05139812923763387	DAB2, CLTB, CLTC	87	53	12504	8.135328562134028	0.9999765056565248	0.19913053462564545	48.4411261789021
GOTERM_CC_FAT	GO:0030659~cytoplasmic vesicle membrane	3	3.296703296703297	0.12043349927174395	DAB2, CLTB, CLTC	87	87	12504	4.956004756242568	0.9999999999944758	0.3758139438688395	80.03232226676666
GOTERM_CC_FAT	GO:0044433~cytoplasmic vesicle part	3	3.296703296703297	0.1389047763942105	DAB2, CLTB, CLTC	87	95	12504	4.538656987295826	0.9999999999999241	0.4113861206106354	84.7029560897779

Annotation Cluster 12	Enrichment Score: 1.8995257374936143
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	lipid metabolism	6	6.593406593406594	6.233606078194007E-4	HDLBP, ACSL1, SLC27A2, SLC27A5, HADHA, MTTP	91	136	17854	8.65578539107951	0.09664481260870494	0.003498674339214136	0.7524783646745137
GOTERM_BP_FAT	GO:0006869~lipid transport	4	4.395604395604396	0.03201496254138139	HDLBP, SLC27A2, SLC27A5, MTTP	80	119	13588	5.709243697478992	0.9999999998389464	0.5404748056489661	38.73997791457398
GOTERM_MF_FAT	GO:0005319~lipid transporter activity	3	3.296703296703297	0.032857719735658104	SLC27A2, SLC27A5, MTTP	87	44	13288	10.413793103448276	0.9971105533230794	0.14990575798040673	33.60751385941415
GOTERM_BP_FAT	GO:0010876~lipid localization	4	4.395604395604396	0.038473994339532185	HDLBP, SLC27A2, SLC27A5, MTTP	80	128	13588	5.3078125	0.999999999998444	0.5612857611227047	44.615582033256615

Annotation Cluster 13	Enrichment Score: 1.6843879421501815
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	lipid metabolism	6	6.593406593406594	6.233606078194007E-4	HDLBP, ACSL1, SLC27A2, SLC27A5, HADHA, MTTP	91	136	17854	8.65578539107951	0.09664481260870494	0.003498674339214136	0.7524783646745137
GOTERM_MF_FAT	GO:0004467~long-chain-fatty-acid-CoA ligase activity	3	3.296703296703297	0.003083152150888888	ACSL1, SLC27A2, SLC27A5	87	13	13288	35.24668435013262	0.4174761206996599	0.019815307126397674	3.714875200642298
SP_PIR_KEYWORDS	fatty acid metabolism	4	4.395604395604396	0.0036096138702437627	ACSL1, SLC27A2, SLC27A5, HADHA	91	61	17854	12.8654296523149	0.445357497309428	0.01623978695671424	4.285753198353792
GOTERM_MF_FAT	GO:0015645~fatty-acid ligase activity	3	3.296703296703297	0.004115673964735991	ACSL1, SLC27A2, SLC27A5	87	15	13288	30.547126436781607	0.5140886920502579	0.023770560611387714	4.930339398388273
INTERPRO	IPR000873:AMP-dependent synthetase and ligase	3	3.296703296703297	0.010071275742484755	ACSL1, SLC27A2, SLC27A5	91	30	17763	19.51978021978022	0.9362811529038323	0.13489916327779372	12.474710350473527
GOTERM_MF_FAT	GO:0016877~ligase activity, forming carbon-sulfur bonds	3	3.296703296703297	0.014031798315710218	ACSL1, SLC27A2, SLC27A5	87	28	13288	16.364532019704434	0.9156647687900826	0.0721990360654069	15.906539828372113
SP_PIR_KEYWORDS	ligase	6	6.593406593406594	0.015656747246920635	MTHFD1, ACSL1, ASS1, CPS1, SLC27A2, SLC27A5	91	290	17854	4.059264873057977	0.9236356421177829	0.05940609627176929	17.399417530921003
KEGG_PATHWAY	mmu03320:PPAR signaling pathway	4	4.395604395604396	0.05114640665283027	ACSL1, SLC27A2, SLC27A5, RPS27A	62	79	5738	4.685994283380971	0.9871904418409485	0.3270889655044169	43.00535818959288
GOTERM_BP_FAT	GO:0006631~fatty acid metabolic process	4	4.395604395604396	0.09177992862525677	ACSL1, SLC27A2, SLC27A5, HADHA	80	184	13588	3.6923913043478263	1.0	0.7729388308179796	76.53912599223999
UP_SEQ_FEATURE	topological domain:Cytoplasmic	7	7.6923076923076925	0.999161723322705	IGHG1, EGFR, IGHG, ACSL1, RRBP1, SLC27A2, SLC27A5	91	2780	16021	0.4433038184836746	1.0	1.0	100.0
UP_SEQ_FEATURE	transmembrane region	8	8.791208791208792	0.9999968269097704	IGHG1, EGFR, IGHG, ACSL1, RRBP1, ABCD3, SLC27A2, SLC27A5	91	4113	16021	0.342436071101279	1.0	1.0	100.0

Annotation Cluster 14	Enrichment Score: 1.4177191444486021
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030835~negative regulation of actin filament depolymerization	3	3.296703296703297	0.0065244480249555745	LIMA1, RDX, CAPZB	80	21	13588	24.264285714285716	0.9892865670821946	0.2227663553799787	9.38788616541345
GOTERM_BP_FAT	GO:0030834~regulation of actin filament depolymerization	3	3.296703296703297	0.008478973540637074	LIMA1, RDX, CAPZB	80	24	13588	21.23125	0.9972632420792608	0.26697682660857935	12.0358259737673
GOTERM_BP_FAT	GO:0030030~cell projection organization	7	7.6923076923076925	0.010577756694044349	LIMA1, MYO6, NUMB, RDX, MYH9, CAPZB, MYH10	80	319	13588	3.727115987460815	0.9993697730020886	0.308209091567209	14.798659231170486
GOTERM_BP_FAT	GO:0043242~negative regulation of protein complex disassembly	3	3.296703296703297	0.0175418213333115	LIMA1, RDX, CAPZB	80	35	13588	14.558571428571428	0.9999952831490582	0.4001138437977204	23.396712267900387
GOTERM_BP_FAT	GO:0043244~regulation of protein complex disassembly	3	3.296703296703297	0.025840366418186385	LIMA1, RDX, CAPZB	80	43	13588	11.85	0.9999999867967798	0.5160202458897565	32.58352754699043
SP_PIR_KEYWORDS	cytoskeleton	8	8.791208791208792	0.027791902813338654	ACTB, LIMA1, SVIL, RDX, CAPZB, FLNB, MYO18A, TPM3	91	583	17854	2.692251145081334	0.9898899077956704	0.0991478375761975	28.92361712308642
GOTERM_BP_FAT	GO:0051494~negative regulation of cytoskeleton organization	3	3.296703296703297	0.0316848514342421	LIMA1, RDX, CAPZB	80	48	13588	10.615625	0.9999999997960183	0.5492725880364357	38.424590336022234
GOTERM_BP_FAT	GO:0008064~regulation of actin polymerization or depolymerization	3	3.296703296703297	0.034155165623464635	LIMA1, RDX, CAPZB	80	50	13588	10.190999999999999	0.9999999999652622	0.5519153683664512	40.74842299826176
GOTERM_BP_FAT	GO:0030832~regulation of actin filament length	3	3.296703296703297	0.03541770746302279	LIMA1, RDX, CAPZB	80	51	13588	9.991176470588234	0.9999999999859679	0.5534118008988087	41.9042320227568
GOTERM_BP_FAT	GO:0032956~regulation of actin cytoskeleton organization	3	3.296703296703297	0.04755825682673116	LIMA1, RDX, CAPZB	80	60	13588	8.4925	0.9999999999999979	0.608583068282436	51.993539806869215
GOTERM_BP_FAT	GO:0032970~regulation of actin filament-based process	3	3.296703296703297	0.04898927474592938	LIMA1, RDX, CAPZB	80	61	13588	8.35327868852459	0.9999999999999992	0.6096818779883695	53.06841801798701
GOTERM_BP_FAT	GO:0010639~negative regulation of organelle organization	3	3.296703296703297	0.05043586139058467	LIMA1, RDX, CAPZB	80	62	13588	8.218548387096774	0.9999999999999998	0.6108524575072267	54.132121091831785
GOTERM_BP_FAT	GO:0051129~negative regulation of cellular component organization	3	3.296703296703297	0.10185791886938995	LIMA1, RDX, CAPZB	80	93	13588	5.479032258064516	1.0	0.7948424142041628	80.16824813448125
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	3	3.296703296703297	0.1130128899388746	LIMA1, RDX, CAPZB	80	99	13588	5.1469696969696965	1.0	0.8102709216333409	83.57075567317354
GOTERM_BP_FAT	GO:0033043~regulation of organelle organization	3	3.296703296703297	0.22546738799697608	LIMA1, RDX, CAPZB	80	154	13588	3.308766233766234	1.0	0.9260081153597157	97.86743820088675
GOTERM_BP_FAT	GO:0032535~regulation of cellular component size	3	3.296703296703297	0.2405027328508232	LIMA1, RDX, CAPZB	80	161	13588	3.1649068322981364	1.0	0.9317867794780077	98.41260273653447

Annotation Cluster 15	Enrichment Score: 1.3504276228143135
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	Chaperone	5	5.4945054945054945	0.0069952665478439065	P4HB, HSP90B1, HSPA2, DNAJB11, HSPA8	91	150	17854	6.53992673992674	0.6815326257759687	0.028913144597204288	8.151777682171147
GOTERM_MF_FAT	GO:0051082~unfolded protein binding	3	3.296703296703297	0.07537735830101704	HSP90B1, DNAJB11, HSPA8	87	70	13288	6.545812807881774	0.9999988939068484	0.3097261876840497	61.74030668167101
GOTERM_BP_FAT	GO:0006457~protein folding	3	3.296703296703297	0.16852795508168195	HSP90B1, DNAJB11, HSPA8	80	127	13588	4.0122047244094485	1.0	0.8897654740729098	93.79303409443084

Annotation Cluster 16	Enrichment Score: 1.3125546509355297
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0016323~basolateral plasma membrane	6	6.593406593406594	0.0028459516230550617	EGFR, LIMA1, NUMB, FLNB, SLC27A5, GAK	87	141	12504	6.115920763022744	0.4376899139755388	0.01465316723095278	3.5147569125135947
GOTERM_CC_FAT	GO:0005912~adherens junction	4	4.395604395604396	0.03651634443174238	LIMA1, MYH9, FLNB, GAK	87	106	12504	5.423552374756018	0.9994547959799966	0.15699356944865428	37.31324744221751
GOTERM_CC_FAT	GO:0070161~anchoring junction	4	4.395604395604396	0.0527675109724426	LIMA1, MYH9, FLNB, GAK	87	123	12504	4.673955705074292	0.9999824518934822	0.20026984003558124	49.36778693779834
GOTERM_CC_FAT	GO:0005925~focal adhesion	3	3.296703296703297	0.05849856814559093	LIMA1, FLNB, GAK	87	57	12504	7.56442831215971	0.9999948496239824	0.2161431124280817	53.082099986590194
GOTERM_CC_FAT	GO:0005924~cell-substrate adherens junction	3	3.296703296703297	0.06591655188871184	LIMA1, FLNB, GAK	87	61	12504	7.06840022611645	0.9999989579065903	0.23668455162393076	57.51746911596216
GOTERM_CC_FAT	GO:0030055~cell-substrate junction	3	3.296703296703297	0.07560198792471348	LIMA1, FLNB, GAK	87	66	12504	6.532915360501567	0.9999998730833569	0.2631563295536148	62.72816469234176
GOTERM_CC_FAT	GO:0030054~cell junction	5	5.4945054945054945	0.4058477041062193	LIMA1, MYH9, CAPZB, FLNB, GAK	87	470	12504	1.528980190755686	1.0	0.782190129006129	99.85498074085783

Annotation Cluster 17	Enrichment Score: 1.1677538716662035
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045807~positive regulation of endocytosis	3	3.296703296703297	0.016601302154123105	IGHG1, IGHG, ACTN4	80	34	13588	14.986764705882353	0.9999908455381255	0.39613402840201717	22.28482541968959
GOTERM_BP_FAT	GO:0030100~regulation of endocytosis	3	3.296703296703297	0.036698175026481115	IGHG1, IGHG, ACTN4	80	52	13588	9.79903846153846	0.999999999994411	0.5550060483696337	43.05492567334404
GOTERM_BP_FAT	GO:0060627~regulation of vesicle-mediated transport	3	3.296703296703297	0.08403083799432652	IGHG1, IGHG, ACTN4	80	83	13588	6.139156626506024	1.0	0.7490290660912942	73.3367467059183
GOTERM_BP_FAT	GO:0051130~positive regulation of cellular component organization	3	3.296703296703297	0.1582757199538761	IGHG1, IGHG, ACTN4	80	122	13588	4.176639344262295	1.0	0.8814294174272971	92.5349370315819
GOTERM_BP_FAT	GO:0051050~positive regulation of transport	3	3.296703296703297	0.17889204458644764	IGHG1, IGHG, ACTN4	80	132	13588	3.860227272727273	1.0	0.8895372609368354	94.86145879410647

Annotation Cluster 18	Enrichment Score: 1.0391009283613555
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005788~endoplasmic reticulum lumen	6	6.593406593406594	1.3334202280385014E-4	P4HB, HSP90B1, PDIA3, DNAJB11, HSPA5, PDIA4	87	72	12504	11.977011494252872	0.026577322409598536	0.0011704833430916661	0.16727381180084988
UP_SEQ_FEATURE	short sequence motif:Prevents secretion from ER	5	5.4945054945054945	3.347445331979593E-4	P4HB, HSP90B1, PDIA3, HSPA5, PDIA4	91	59	16021	14.919910597876699	0.12446121456794512	0.01647721918629963	0.46538390290871146
GOTERM_CC_FAT	GO:0044432~endoplasmic reticulum part	8	8.791208791208792	0.0010447553682515175	P4HB, FMO5, HSP90B1, PDIA3, DNAJB11, RRBP1, HSPA5, PDIA4	87	231	12504	4.977459322286909	0.19034812214473285	0.0060147216764737665	1.3037384844607924
INTERPRO	IPR000886:Endoplasmic reticulum, targeting sequence	4	4.395604395604396	0.0013406135906716594	P4HB, HSP90B1, HSPA5, PDIA4	91	43	17763	18.157935088167648	0.3057280529063796	0.02572695550982429	1.7503617846053476
GOTERM_BP_FAT	GO:0042592~homeostatic process	5	5.4945054945054945	0.44274337707587685	P4HB, PDIA3, PDIA4, PRDX1, MTTP	80	584	13588	1.454195205479452	1.0	0.9924192142607013	99.98502011012516
GOTERM_CC_FAT	GO:0070013~intracellular organelle lumen	9	9.89010989010989	0.523487110784584	P4HB, HSP90B1, PDIA3, DDX3X, DNAJB11, MYO1C, HSPA5, PDIA4, HADHA	87	1133	12504	1.1416745290196912	1.0	0.8786332520080968	99.9909129011353
GOTERM_CC_FAT	GO:0043233~organelle lumen	9	9.89010989010989	0.5265888230542469	P4HB, HSP90B1, PDIA3, DDX3X, DNAJB11, MYO1C, HSPA5, PDIA4, HADHA	87	1136	12504	1.1386595434677027	1.0	0.8772946243091979	99.99162819326797
GOTERM_CC_FAT	GO:0031974~membrane-enclosed lumen	9	9.89010989010989	0.5652604941931452	P4HB, HSP90B1, PDIA3, DDX3X, DNAJB11, MYO1C, HSPA5, PDIA4, HADHA	87	1174	12504	1.101803442401457	1.0	0.9002448472099379	99.99712797020374
SP_PIR_KEYWORDS	disulfide bond	12	13.186813186813188	0.7160647002556413	IGHG1, EGFR, IGHG, P4HB, HSP90B1, CLTB, PDIA3, DNAJB11, ALB, PDIA4, PRDX1, MTTP	91	2469	17854	0.9535737652384068	1.0	0.9709358291785276	99.99997619081388
UP_SEQ_FEATURE	disulfide bond	10	10.989010989010989	0.9324439399161196	IGHG1, EGFR, IGHG, P4HB, HSP90B1, CLTB, PDIA3, ALB, PDIA4, PRDX1	91	2379	16021	0.7400376000628207	1.0	1.0	100.0
SP_PIR_KEYWORDS	signal	9	9.89010989010989	0.9883602394086514	EGFR, P4HB, HSP90B1, PDIA3, DNAJB11, ALB, HSPA5, PDIA4, MTTP	91	2970	17854	0.5945387945387945	1.0	0.9999881368165408	100.0
UP_SEQ_FEATURE	signal peptide	9	9.89010989010989	0.9965024984996137	EGFR, P4HB, HSP90B1, PDIA3, DNAJB11, ALB, HSPA5, PDIA4, MTTP	91	2963	16021	0.5347602111017569	1.0	1.0	100.0
SP_PIR_KEYWORDS	glycoprotein	8	8.791208791208792	0.9996628050399976	IGHG1, EGFR, IGHG, HSP90B1, DNAJB11, ABCD3, PDIA4, PRDX1	91	3600	17854	0.435995115995116	1.0	0.9999999952452608	100.0
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	7	7.6923076923076925	0.999971718838097	IGHG1, EGFR, IGHG, HSP90B1, DNAJB11, ABCD3, PDIA4	91	3444	16021	0.3578352541767176	1.0	1.0	100.0

Annotation Cluster 19	Enrichment Score: 0.9482000451014394
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	ligase	6	6.593406593406594	0.015656747246920635	MTHFD1, ACSL1, ASS1, CPS1, SLC27A2, SLC27A5	91	290	17854	4.059264873057977	0.9236356421177829	0.05940609627176929	17.399417530921003
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	4	4.395604395604396	0.25662032430327936	MTHFD1, ASS1, BHMT, CPS1	80	302	13588	2.2496688741721855	1.0	0.9401059599889998	98.85081313098128
GOTERM_MF_FAT	GO:0016879~ligase activity, forming carbon-nitrogen bonds	3	3.296703296703297	0.35596498048439273	MTHFD1, ASS1, CPS1	87	193	13288	2.374128997677327	1.0	0.8541256320188532	99.54572122188526

Annotation Cluster 20	Enrichment Score: 0.9478688116772912
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0008652~cellular amino acid biosynthetic process	3	3.296703296703297	0.026970372228055237	MTHFD1, ASS1, BHMT	80	44	13588	11.580681818181818	0.99999999409306	0.5174815271951223	33.751715818998484
GOTERM_BP_FAT	GO:0009309~amine biosynthetic process	3	3.296703296703297	0.06731314608224746	MTHFD1, ASS1, BHMT	80	73	13588	6.980136986301369	1.0	0.6920628097316222	64.98839183722838
GOTERM_BP_FAT	GO:0016053~organic acid biosynthetic process	3	3.296703296703297	0.19778303247168658	MTHFD1, ASS1, BHMT	80	141	13588	3.613829787234043	1.0	0.9045878224858683	96.380873386956
GOTERM_BP_FAT	GO:0046394~carboxylic acid biosynthetic process	3	3.296703296703297	0.19778303247168658	MTHFD1, ASS1, BHMT	80	141	13588	3.613829787234043	1.0	0.9045878224858683	96.380873386956
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	4	4.395604395604396	0.25662032430327936	MTHFD1, ASS1, BHMT, CPS1	80	302	13588	2.2496688741721855	1.0	0.9401059599889998	98.85081313098128

Annotation Cluster 21	Enrichment Score: 0.9140879785959556
